경마장,경주일,경주번호,경주거리,마번,경주마,프로그램최종예상순위,프로그램예상순위1,프로그램최근8경주기준예상순위,dark_score,복병코멘트
서울,20250309,8,1700,3,아치메모리,4,2,6,65.0,복병유력 65.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정
서울,20250309,9,1800,2,우루스퀸,7,7,5,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20250309,10,1800,2,성실인동,7,7,7,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250314,2,1300,5,로이로이,7,5,7,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250314,5,1400,1,하이퍼포스,5,7,5,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250314,6,1600,12,브라운팰컨,7,12,9,42.5,복병주의 42.5점 · 평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250314,7,1800,11,서부비전,6,4,7,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250314,8,1200,5,윈윈,12,12,11,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
서울,20250315,6,1200,4,천구챗,6,4,6,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250315,8,1200,9,베스트선,9,9,10,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
부산,20250316,6,1400,11,캄스트롱,8,12,11,47.5,복병주의 47.5점 · 구간강점/폼/연대OK
서울,20250316,2,1300,8,새내파크,6,6,7,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250316,5,1200,8,솔레어,7,6,9,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250316,8,2000,3,너트플레이,6,5,5,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250316,9,1800,8,별콩,5,10,7,62.5,복병유력 62.5점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
부산,20250321,3,1400,11,투혼파이터,8,9,6,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250321,4,1300,11,플래시런,9,8,8,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/체중/부담안정
부산,20250321,5,1600,9,네옴시티,11,8,10,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250321,6,1400,12,스타퓨리,5,8,3,77.5,복병강 77.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250321,7,1200,10,포켓밀리언,4,10,5,77.5,복병강 77.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250322,3,1400,2,하이폴리,6,4,7,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250322,4,1400,6,성실여걸,8,7,8,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250322,5,1200,6,아이엠고,10,11,8,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250322,10,1200,5,오라칸,6,8,11,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250323,5,1200,12,스타대로,5,2,7,77.5,복병강 77.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250323,7,1200,3,클림트월드,7,5,7,50.0,복병주의 50.0점 · 구간강점/폼/연대OK
서울,20250323,9,1800,8,천장사,5,5,5,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250328,4,1200,12,대성플라이,4,8,4,65.0,복병유력 65.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정
부산,20250328,5,1800,8,푸에르테,9,9,9,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250328,8,1400,6,플라잉칸,5,4,4,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250329,2,1400,1,베스트킹덤,6,5,9,65.0,복병유력 65.0점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
서울,20250329,4,1300,3,고오고오,7,10,6,65.0,복병유력 65.0점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
서울,20250329,5,1800,5,영원자이언트,4,4,4,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250329,6,1400,7,오섬브레인,7,10,5,77.5,복병강 77.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250329,7,1200,11,관악산레오,5,4,5,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250329,8,1200,4,한강퍼펙트,11,11,11,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20250329,10,1800,5,점순이고,4,2,6,75.0,복병강 75.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250330,4,1600,12,영광의함성,7,10,9,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250330,5,2000,7,마하타이탄,7,8,10,50.0,복병주의 50.0점 · 구간강점/폼/연대OK
부산,20250330,6,1600,3,라이징모,8,8,10,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20250330,3,1700,3,또순이서울,7,8,6,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250330,4,1400,7,맥스파티,4,3,4,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
서울,20250330,5,1200,8,빅토리퀸,8,8,9,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250330,6,1200,9,트로트퀸,9,7,8,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250330,8,1600,4,런던에이스,4,6,5,27.5,약함 27.5점 · 폼/연대OK/기수/조교OK
서울,20250330,9,1400,7,미스윈스타,9,9,9,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/체중/부담안정
서울,20250330,11,1800,1,아르고스마일,9,8,9,47.5,복병주의 47.5점 · 구간강점/폼/연대OK
부산,20250404,1,1300,6,로드투스프링,6,6,6,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250404,2,1600,9,아리온의빛,10,9,10,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
부산,20250404,5,1400,11,메타프린세스,6,4,9,67.5,복병유력 67.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정
부산,20250404,6,1200,3,스마트샤말,7,4,6,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/체중/부담안정
부산,20250404,7,1800,2,가속제일,8,6,8,50.0,복병주의 50.0점 · 구간강점/폼/연대OK
부산,20250404,8,1400,7,퍼펙트액션,6,1,6,77.5,복병강 77.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250405,2,1400,4,혁명의질주,4,6,4,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250405,4,1700,7,태평무,8,9,7,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250405,5,1200,5,금성환희,8,8,10,50.0,복병주의 50.0점 · 구간강점/폼/연대OK
서울,20250405,6,1400,7,빛의카,4,2,4,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/체중/부담안정
서울,20250405,7,1200,5,글로리앤아너,7,8,9,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
서울,20250405,10,1800,4,홀리데이참,9,10,6,55.0,복병유력 55.0점 · 구간강점/평가불일치/폼/연대OK
부산,20250406,4,1600,5,함안봉화산,11,10,10,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/체중/부담안정
부산,20250406,5,1400,2,블랙스프링,5,3,6,62.5,복병유력 62.5점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
부산,20250406,6,1600,6,용비패왕,8,3,7,75.0,복병강 75.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250406,6,1700,6,인피니트아너,5,5,4,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250406,7,1400,2,스마트삭스,8,11,7,75.0,복병강 75.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250406,8,1400,2,베스트전사,9,9,8,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250406,11,1400,10,컴플리트레벨,7,8,7,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
부산,20250411,4,1600,12,글로리윈드,8,10,9,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
부산,20250411,6,1200,2,미주리챔프,9,11,12,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
부산,20250411,7,1300,3,서귀오름,4,4,5,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250411,8,1400,2,바이스로열,10,9,10,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250412,2,1300,1,알리페르,7,7,7,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250412,9,1600,4,콜긴,10,10,8,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250412,10,1200,2,엠제이베스트,7,5,8,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250413,1,1300,7,성실시대,6,5,5,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250413,2,1400,5,로맨스블루,7,7,10,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250413,3,1600,3,캡틴다이아,5,5,5,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20250413,1,1200,6,두레이쇼,4,3,6,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250413,2,1400,7,상임대표,4,2,4,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20250413,3,1400,1,그래티튜드,4,8,4,75.0,복병강 75.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250413,4,1300,3,서울빙고,4,6,5,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250413,6,1800,3,태풍처럼,6,7,7,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20250413,7,1600,2,만대로,8,9,5,65.0,복병유력 65.0점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
서울,20250413,8,1200,11,블랙머스크,11,8,8,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250413,9,1800,9,벨로테로,9,11,9,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20250413,11,1200,6,금세,6,4,6,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250418,1,1300,2,섀클선,5,8,2,80.0,복병강 80.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250418,2,1400,9,골든카드,10,9,9,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/체중/부담안정
부산,20250418,5,1800,11,굿대디,5,3,5,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250418,6,1600,7,브리도오딘,7,9,6,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250418,8,1200,6,절대보스,5,10,5,77.5,복병강 77.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250419,3,1400,1,매직위드유,10,10,10,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250419,5,1400,3,대박스타,7,7,7,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/체중/부담안정
서울,20250419,7,1400,1,스페셜타임,8,10,7,62.5,복병유력 62.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정
서울,20250419,9,1800,4,굿해피,8,8,9,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250420,3,1400,4,제트캐시,6,6,8,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/체중/부담안정
부산,20250420,4,1200,10,상임볼트,12,10,11,47.5,복병주의 47.5점 · 구간강점/폼/연대OK
서울,20250420,6,1700,8,슈퍼블루문,5,1,9,80.0,복병강 80.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250425,2,1400,6,방탄의전사,4,3,6,52.5,복병주의 52.5점 · 구간강점/평가불일치/폼/연대OK
부산,20250425,4,1600,11,네옴시티,8,8,7,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250425,7,1600,4,나이스빅가이,9,12,12,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250426,2,1300,3,굿프렌드,5,5,5,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20250426,3,1400,9,커맨드블루,5,2,5,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250426,8,1800,11,어메이징록,6,2,8,80.0,복병강 80.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250426,9,1800,2,금세다,9,7,8,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250427,3,1400,3,세븐퀸,9,8,9,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250427,4,1600,9,아무르,5,3,6,62.5,복병유력 62.5점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
서울,20250427,2,1400,6,원더풀웰스,4,1,7,60.0,복병유력 60.0점 · 구간강점/평가불일치/폼/연대OK
서울,20250427,4,1800,7,크리솔메이저,8,9,4,77.5,복병강 77.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250427,6,1300,3,로열베스트,8,9,7,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250427,9,1200,5,스파크선더,8,11,6,77.5,복병강 77.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250427,10,1700,7,한강글로리,11,10,10,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250427,11,2000,6,아르고스마일,8,7,11,65.0,복병유력 65.0점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
부산,20250502,2,1300,7,선라이트,6,6,6,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250502,4,1200,8,태양으뜸,7,9,6,62.5,복병유력 62.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정
부산,20250502,5,1800,9,판타스틱드림,6,5,5,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250502,7,1800,7,곤조하리,7,6,8,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250502,8,1200,7,한강세이버,4,7,5,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250503,2,1200,2,플라잉라이언,8,7,6,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250503,3,1300,3,아치러너,4,4,5,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250504,1,1400,10,그레이스칼,6,6,6,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250504,3,1200,3,어메이징보스,7,6,10,75.0,복병강 75.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250504,4,1400,3,서귀오름,8,3,10,70.0,복병강 70.0점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
부산,20250504,5,1600,10,대호나라,7,7,7,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20250504,1,1300,9,빛나라,7,7,8,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250504,3,1200,4,메니참,9,9,7,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250504,11,1800,3,머스탱파워,7,7,7,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250509,4,1300,11,미라주,5,5,9,75.0,복병강 75.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250509,5,1600,6,희망여신,4,7,4,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250509,7,1200,5,타마쿠즈킹,11,11,11,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250509,8,1200,10,로드스타,9,9,8,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
서울,20250510,1,1300,3,스위치파워,6,5,7,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250510,5,1400,4,정성팩터,8,8,5,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250510,8,1800,10,정우포에버,8,7,9,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20250510,9,1200,9,샤인온미,10,11,10,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
부산,20250511,2,1200,8,최강따봉,5,4,4,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/체중/부담안정
부산,20250511,4,1400,1,남도일등,10,9,10,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
부산,20250511,5,1600,3,하늘불패,9,9,9,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20250511,7,1800,7,운주가이,8,7,12,67.5,복병유력 67.5점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
